Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
581,0.2367482723,0.2807983606,0.2399464605,0.2132432727,0.2172778969,0.202541892,0.213027354,0.228047173,0.2801880883,0.2379470229
582,0.1321617359,0.2467429077,0.309769832,0.2920200273,0.2052374968,0.1558463438,0.2367837376,0.2881640439,0.3045396554,0.2472461136
583,0.2556937117,0.3155539883,0.2112336489,0.2203215938,0.1967817729,0.2037601098,0.2283956029,0.2577709065,0.2339673324,0.2491553334
584,0.3073191856,0.3102656986,0.2259168931,0.2790839399,0.3125493622,0.2325049803,0.2529586848,0.2602030024,0.2997866586,0.1860202407
585,0.2252745845,0.3108468293,0.2829797052,0.2912295722,0.1816017673,0.2086706862,0.2628960203,0.2128865271,0.2454574527,0.2366934122
586,0.2265929007,0.316077006,0.1896676471,0.2394815969,0.2587581762,0.200035025,0.2738537633,0.2403527672,0.2237300746,0.2079550944
587,0.2690482982,0.3260143415,0.253912109,0.276855631,0.2934981714,0.1932706726,0.2729965318,0.2045899953,0.2547539763,0.2393745864
588,0.2601446938,0.243727972,0.2089192051,0.2157273915,0.2456738723,0.1955064587,0.255452984,0.2689407773,0.2443700079,0.1805130597
589,0.2476804677,0.2868633838,0.2834041983,0.2478272444,0.2458739958,0.2187744731,0.2939753512,0.2467229587,0.2804781279,0.2196040464
590,0.2604008706,0.2684980732,0.2412696496,0.1980811862,0.3045962453,0.2281622535,0.1786310852,0.2231436657,0.2558899712,0.2521698365
591,0.1601887089,0.2271604585,0.2030091171,0.2517497073,0.2738537633,0.2144124748,0.251120019,0.2736240745,0.2237036621,0.2200557043
592,0.2271261414,0.3207841649,0.1895969794,0.2801880883,0.2783904977,0.196390386,0.2355585392,0.2645538511,0.2043363759,0.2637671906
593,0.2294200771,0.3228820468,0.2992055278,0.2403308299,0.2382287675,0.1958055525,0.2181162617,0.1777261126,0.2726030929,0.20962869
594,0.1338868404,0.2962267708,0.3040151146,0.2358943938,0.2807777685,0.2338082278,0.1835452202,0.2470368108,0.2629210124,0.2590600317
595,0.2111092227,0.2870489447,0.241576523,0.2588517729,0.2156414775,0.1558440224,0.2304306915,0.2804473653,0.2415306852,0.2367023593
596,0.2349814028,0.2536572385,0.2657232186,0.2627981606,0.2727974133,0.2597775791,0.2673065647,0.2548235886,0.2691466044,0.2011649583
597,0.1507962962,0.2776590627,0.2940211891,0.2581663685,0.2121972582,0.227238771,0.2759887739,0.253057421,0.1979355682,0.1885839073
598,0.2149847361,0.2762416848,0.2715854568,0.2125654799,0.2434984531,0.1830953521,0.2170172384,0.2105173184,0.2871057334,0.2308365163
599,0.2692831064,0.1997559864,0.2750944137,0.2416205863,0.249675588,0.2068726062,0.2569241442,0.2439945346,0.2681482334,0.2499450958
600,0.2521965153,0.309742681,0.3214490366,0.1947019923,0.2258364414,0.1957705201,0.2626710915,0.2163337403,0.2609225038,0.2424677419
601,0.2573817558,0.3218883133,0.2683666498,0.2922371593,0.2847544954,0.2323023579,0.2136406935,0.2245058181,0.2506338414,0.2201909565
602,0.2430778632,0.300799079,0.258684652,0.2302182085,0.2516830447,0.2136410702,0.214412791,0.2669241888,0.2845545694,0.1787738275
603,0.1995970972,0.2970856536,0.2665648508,0.1895498177,0.1913204718,0.2225526287,0.2622311486,0.2537202452,0.192302997,0.240615275
604,0.2305959944,0.3118405629,0.3214490366,0.260198169,0.2684990531,0.2331114757,0.2306908282,0.2840380157,0.2493744223,0.2250226427
605,0.2405432546,0.2857592354,0.2338633496,0.2971792503,0.2721388465,0.2256431047,0.2329511729,0.2546817346,0.2469265387,0.2058638222
606,0.1878780303,0.3318256488,0.217553394,0.2718923834,0.2176763525,0.2153349677,0.2782267084,0.2635022258,0.2777874316,0.2289214811
607,0.1948239471,0.3207841649,0.2739624963,0.1786113213,0.2664258248,0.248032259,0.2394955357,0.1676212871,0.2599100834,0.2379716023
608,0.2310904797,0.2935547614,0.2775359519,0.2892155056,0.2127611202,0.2267839049,0.2612338646,0.1956321853,0.2499450958,0.2365624906
609,0.2608132747,0.3202030342,0.2929170407,0.2682893728,0.2502379052,0.26710164,0.2682612574,0.215960163,0.2586588028,0.241381921
610,0.231895827,0.297760381,0.2336944848,0.2872175399,0.2532458972,0.2438269007,0.2065269459,0.2226319513,0.2465273546,0.2335089692
611,0.1164027142,0.2509198668,0.2670218967,0.2471723695,0.2164306364,0.2477856077,0.2734668628,0.2715345259,0.2707624731,0.2670660428
612,0.1336600743,0.3176518702,0.2197445449,0.2666622068,0.2731883956,0.2052832719,0.2236625704,0.1622184781,0.3020380781,0.2359488968
613,0.2175094738,0.2714932718,0.2560957534,0.2840380157,0.223789828,0.1511634246,0.2759516453,0.2801880883,0.2755084528,0.2071156236
614,0.2274775532,0.254632792,0.2697002868,0.2530864278,0.2503796627,0.1664126869,0.2892681923,0.2762004308,0.2513682612,0.1974702679
615,0.2454224359,0.241181174,0.2107410065,0.2380932088,0.2828125016,0.2119562099,0.2640547985,0.2809075897,0.2559804128,0.2580172856
616,0.2220761112,0.3370558254,0.2580905552,0.199746184,0.2782453952,0.2241480115,0.1532231885,0.2613210042,0.2861377663,0.2603792192
617,0.1971961418,0.2081594522,0.2520724985,0.2409405693,0.2828125016,0.2536385517,0.141459129,0.2191572428,0.2635822139,0.2279111629
618,0.2065395943,0.3207841649,0.2121056924,0.2840380157,0.3149728576,0.2469463692,0.273491434,0.2552029245,0.2809075897,0.2522968319
619,0.1730887288,0.2882463434,0.2244273551,0.2782267084,0.2201541827,0.2169098706,0.1948872577,0.139902102,0.2666893578,0.2088965135
620,0.2007375834,0.2772249877,0.2633166102,0.2223307675,0.2667338111,0.1736705947,0.2400264471,0.2451294076,0.2824566875,0.2169868416
621,0.1813896924,0.2073975892,0.2044422692,0.2691466044,0.3132579408,0.2068943932,0.2287510093,0.2200552987,0.2166747108,0.2446692828
622,0.2678687829,0.2637752401,0.2498365665,0.274376781,0.3061396704,0.1859561637,0.211692189,0.2462780093,0.2546980926,0.2624716016
623,0.207157431,0.2819321467,0.2820529922,0.2385855321,0.2527531071,0.2290212046,0.2777036907,0.2202516295,0.2376807578,0.2368367294
624,0.1796387816,0.2379788467,0.2532996553,0.2519298536,0.2777099936,0.2338360003,0.2561876928,0.2659868614,0.175857572,0.2596218716
625,0.2502488487,0.2078791594,0.2857153078,0.2614562165,0.3060292556,0.2245417183,0.242966508,0.2640529298,0.2120538092,0.2610973626
626,0.2884083257,0.2604505793,0.2714989445,0.2594894935,0.2693017932,0.1615271985,0.2577427912,0.2556478738,0.2845545694,0.2004049434
627,0.1817423663,0.2802519466,0.2613552303,0.2750944137,0.2969862802,0.2187862821,0.2632688765,0.274376781,0.2929170407,0.2777495285
628,0.2055259636,0.2740089522,0.2058733583,0.2589183354,0.3143917268,0.1969912403,0.2557426524,0.2738537633,0.2398772386,0.2450550694
629,0.2209807775,0.316077006,0.2601446938,0.2576658437,0.3370558254,0.2306342187,0.2419172008,0.2403115131,0.2887910125,0.2223087977
630,0.2247298332,0.2488821672,0.2100894991,0.279540537,0.3129447113,0.1680076684,0.2777036907,0.257028123,0.2672568288,0.2485921276
631,0.1696138908,0.3073191856,0.2130806272,0.2144471166,0.2429045101,0.1746408809,0.2596063136,0.2773458332,0.2359000664,0.2729319548
632,0.2553597714,0.2399778397,0.2596724854,0.2260170304,0.2865890759,0.2140920241,0.2458387326,0.1776602742,0.2684105775,0.2458455111
633,0.1689621731,0.2662630952,0.2543528728,0.2387650236,0.3044543913,0.1793480327,0.1979579158,0.1906858189,0.298728348,0.2735696754
634,0.2760912017,0.2990841622,0.2850039803,0.2236515532,0.3329297972,0.1964340012,0.1851148743,0.1972580889,0.2448794076,0.2294420394
635,0.2993660687,0.3265954722,0.2512015315,0.2811818219,0.3318256488,0.1606632353,0.2691466044,0.2048595179,0.2749304634,0.2793809828
636,0.2359343178,0.2820529922,0.2429247879,0.1514152607,0.3118405629,0.2014009138,0.2064214247,0.2787324485,0.2361331189,0.2739624963
637,0.2778061185,0.1814561506,0.2778061185,0.2721388465,0.2578754316,0.1884120739,0.1769253314,0.2793739795,0.2685237067,0.295696571
638,0.2778061185,0.2212746567,0.2258536467,0.2525126146,0.2862894352,0.2329273001,0.2272255407,0.2463548962,0.268042456,0.232404208
639,0.2622465058,0.3228820468,0.2703072667,0.2653667584,0.3014639506,0.2247558919,0.2282237034,0.1575612776,0.2741438029,0.224831272
640,0.2439607043,0.2853176247,0.2579789214,0.201624875,0.3329297972,0.2423463402,0.2060792857,0.2488685995,0.2773102518,0.2750944137
641,0.2009823006,0.2912743462,0.2418787999,0.2394083655,0.2746738238,0.2172081378,0.224052156,0.2256519282,0.2661526804,0.2181117062
642,0.1502797961,0.3045396554,0.2616940122,0.2340399814,0.29609192,0.2156690042,0.2793027414,0.2433437869,0.1518811252,0.2064263533
643,0.2270829744,0.2969862802,0.2624780655,0.2709702542,0.316077006,0.2384714735,0.2511828123,0.2233088368,0.2637918941,0.2799040004
644,0.2367482723,0.3045125044,0.2787432621,0.2812189505,0.1845959718,0.2106213117,0.2144293967,0.1815465452,0.2604008706,0.2609118017
645,0.1679345774,0.3019032274,0.2405226625,0.1786664925,0.29609192,0.2263299688,0.2487473165,0.2391508967,0.2887451746,0.1943089653
646,0.2117870421,0.3318256488,0.2572516418,0.2603378531,0.2448888509,0.2268271275,0.2538686774,0.2637107227,0.2189241644,0.2233289007
647,0.2158583906,0.2591818205,0.287743454,0.2953556004,0.3129447113,0.2116232177,0.2032242054,0.28016064,0.2556258815,0.2919490737
648,0.2595069731,0.3125493622,0.2379571078,0.2689700568,0.2964051495,0.1561552479,0.2356581931,0.2266236884,0.2556665607,0.269669622
649,0.2436566086,0.1813718392,0.2423014175,0.2942954463,0.2783480486,0.242001559,0.2559303348,0.2158785453,0.2599559213,0.2570563268
650,0.3072682547,0.2825132774,0.2962777017,0.2759654987,0.3050168352,0.2603804144,0.2400771612,0.2280705906,0.243144384,0.255254435
651,0.2336944848,0.2876868641,0.1849811403,0.2629210951,0.2917561036,0.2024137563,0.2133565296,0.2598811487,0.2113588117,0.2792204419
652,0.2223296948,0.2934981714,0.2940211891,0.2694688881,0.2616313031,0.2076172114,0.2340399814,0.1813269053,0.2270017227,0.298728348
653,0.243195315,0.2980484666,0.2151057272,0.2701774666,0.29281829,0.1324342853,0.2727354961,0.2197854628,0.3155811393,0.2818755568
654,0.2731093902,0.3011669078,0.2406000432,0.2718894754,0.2938539856,0.24698835,0.255564786,0.2588780153,0.2807417707,0.2476550844
655,0.2492096981,0.2402782934,0.2255308373,0.2856775419,0.2992242147,0.2453466798,0.254391695,0.2862894352,0.2962267708,0.2509973048
656,0.2111601536,0.2588517729,0.2623588839,0.29281829,0.3019032274,0.2303803212,0.2091083957,0.2643226063,0.2934981714,0.2934981714
657,0.2404447026,0.2880426782,0.2771683978,0.2560245589,0.2304306915,0.1952664853,0.2024143363,0.2735130855,0.2650466633,0.2532487244
658,0.2041315044,0.3183606696,0.2778845013,0.2256658101,0.2742599419,0.2313115451,0.2728332041,0.2171975101,0.2624252284,0.22502514
659,0.2109483887,0.2976667843,0.2193417896,0.2939753512,0.3156377292,0.2414005711,0.2798015727,0.2697002868,0.2262259639,0.3011669078
660,0.2787432621,0.3213071826,0.2318117042,0.2743103604,0.2373966699,0.2333770262,0.2684990531,0.2742505819,0.2545474025,0.2162858968
661,0.2741709539,0.2509851683,0.3015078783,0.2580400619,0.2644959594,0.26710164,0.2454232062,0.2798474105,0.242135163,0.2443492078
662,0.2956526433,0.3228820468,0.2348168015,0.256886995,0.3218883133,0.2449646263,0.2480279863,0.2727354961,0.2722124785,0.2494838021
663,0.2956526433,0.2224557498,0.2683666498,0.2698661058,0.3044543913,0.18944901,0.2546509721,0.2787432621,0.2186945108,0.2656310472
664,0.2161063091,0.3376369562,0.2711861777,0.2065383538,0.3486784401,0.191240147,0.2365300845,0.2453300329,0.2656876372,0.2845545694
665,0.2294830838,0.2558254512,0.2523525183,0.2829338673,0.298784938,0.1914664491,0.2602168558,0.2387629688,0.2611709945,0.2068150315
666,0.2168366057,0.2439041143,0.2883517358,0.2762004308,0.3149728576,0.1831131898,0.2756774131,0.2787432621,0.3045396554,0.2640547985
667,0.3015078783,0.2856775419,0.2577249077,0.2202347028,0.28156279,0.2338363927,0.2111617466,0.2364051177,0.2436724948,0.3045396554
668,0.2127803908,0.2832786161,0.2636136531,0.2560957534,0.265692456,0.2158478566,0.2508948771,0.2829797052,0.2909965942,0.2787432621
669,0.2772048594,0.2271388188,0.2504742872,0.2177165971,0.2235926609,0.2362994808,0.2843141165,0.2549453774,0.2755475919,0.2186910204
670,0.2467608618,0.2272285377,0.2558199958,0.2352906609,0.2364051177,0.2149231221,0.2042211119,0.2523774022,0.2437866625,0.2369887942
671,0.2687600887,0.1788179555,0.2428692849,0.19809878,0.316077006,0.1946565065,0.2509851683,0.2570845612,0.2820529922,0.2179902693
672,0.1600596398,0.2922791213,0.2643661592,0.273491434,0.2506550978,0.1842025384,0.2607949626,0.2178883301,0.2770696471,0.2840380157
673,0.2324196443,0.2976667843,0.2500553826,0.2740453552,0.2962777017,0.2145530263,0.2593476395,0.1984817597,0.2380890976,0.2883245848
674,0.2515138586,0.2614654841,0.2085138613,0.2809075897,0.3060292556,0.13293325,0.2738537633,0.2427026598,0.2333418993,0.2265420137
675,0.1708396802,0.2730989595,0.2593802644,0.2012288387,0.3026120267,0.2350065388,0.2313679112,0.161603184,0.2337351593,0.2189572753
676,0.1813469806,0.2597307324,0.2470280627,0.2712444863,0.2828125016,0.237840312,0.1978111057,0.2319871337,0.2839734387,0.1334101946
677,0.2340609291,0.3218883133,0.2946589097,0.2252254772,0.316077006,0.240428023,0.2412487787,0.2557044638,0.2908430566,0.2799551102
678,0.2504805901,0.2950981865,0.2586965683,0.2798015727,0.2811753976,0.1912845571,0.222884199,0.2381152011,0.2120578733,0.2968007194
679,0.2055115065,0.245268297,0.2705309775,0.2271397986,0.3376369562,0.1985893026,0.2537409795,0.2131757398,0.2766237287,0.2368781326
680,0.2667080446,0.2935547614,0.2825132774,0.2124600236,0.2773102518,0.1902580019,0.2493115055,0.2549679924,0.217780604,0.2046458314
681,0.2073056321,0.2261313699,0.226860953,0.2088144443,0.3428671328,0.2490494101,0.1624820398,0.2291764325,0.2472473681,0.2451426292
682,0.2086242959,0.3176518702,0.2558899712,0.2451494861,0.2946589097,0.1710411024,0.1609692573,0.298728348,0.2320786015,0.2822998237
683,0.2293538446,0.2950794996,0.3155811393,0.2063288654,0.2588874151,0.2042934838,0.2557426524,0.2467042719,0.2021065968,0.2946589097
684,0.2002291127,0.2456477282,0.2606831606,0.1956769836,0.2490203306,0.2153266248,0.2613210042,0.2760346118,0.2133145218,0.2258812415
685,0.2307458712,0.3170707395,0.2687600887,0.2320363792,0.221680361,0.2331164989,0.2498365665,0.2829797052,0.2055446763,0.2766453802
686,0.2650497177,0.2939753512,0.2469924813,0.2497886243,0.2753705145,0.203161142,0.2176485243,0.22197809,0.272073194,0.2714989445
687,0.2473349893,0.2288581185,0.2716254544,0.1669634285,0.2466394961,0.1816794787,0.2644394454,0.2490353194,0.1615691159,0.2787432621
688,0.2545265458,0.2606831606,0.2244256998,0.2501923807,0.2902806127,0.2069933841,0.2414932448,0.2829031427,0.2156041778,0.2519531353
689,0.2484381538,0.2737200725,0.264771878,0.1605233811,0.2439925899,0.2313734557,0.2200776026,0.2485008987,0.2209279374,0.2501295948
690,0.3104075526,0.2463424533,0.2599593518,0.2629210951,0.2478054556,0.2196099684,0.2491799603,0.2378149561,0.2790839399,0.2577429926
691,0.2582204155,0.2174978941,0.2559665593,0.2453067577,0.3265954722,0.2384823158,0.2939753512,0.1970682913,0.195897381,0.2510884621
692,0.2497210807,0.309742681,0.2667917856,0.2356627879,0.3486784401,0.2320867619,0.1893766369,0.2451426292,0.2469924813,0.2846041561
693,0.2363528103,0.2900411868,0.2381493969,0.2234501526,0.2197959102,0.2473178437,0.2688063892,0.2085008434,0.263335297,0.2168566592
694,0.2413076839,0.3098264219,0.2915196118,0.210568172,0.2755838164,0.2207398187,0.2912295722,0.2359612316,0.2116072359,0.2152350991
695,0.2873340997,0.2504805901,0.2643411392,0.2192528604,0.2867816903,0.1783522645,0.2574858685,0.2515138586,0.2199223739,0.2525721691
696,0.284655087,0.2498365665,0.2417896183,0.2743103604,0.2781740217,0.1905461804,0.2035711702,0.2102433675,0.2069516804,0.257028123
697,0.2375504968,0.2882463434,0.2564469923,0.2939753512,0.2620899608,0.2162757942,0.2804473653,0.2494431276,0.2338991682,0.3026120267
698,0.2820529922,0.2328567598,0.2212813993,0.1982010689,0.295696571,0.2307038577,0.2450814654,0.2715345259,0.2122269424,0.251120019
699,0.2106550313,0.2825404284,0.2561437405,0.2273187559,0.173346093,0.18638672,0.2067541725,0.2858501585,0.2858501585,0.2747177515
700,0.2311900803,0.3060292556,0.2704813084,0.2691466044,0.2516511088,0.1640142607,0.232555644,0.211159046,0.1523477157,0.2794249104
701,0.2542012039,0.3129447113,0.2860285372,0.2997866586,0.3260143415,0.2204657039,0.1766818203,0.2453487197,0.2282602282,0.2245234091
702,0.2530675456,0.316077006,0.2857592354,0.2513420536,0.3118405629,0.2086958208,0.2629487814,0.2598164867,0.2183780263,0.294077779
703,0.2925642763,0.275568184,0.2711391769,0.2448774845,0.2809785434,0.2042130202,0.2208526334,0.2365399685,0.3011669078,0.2422853224
704,0.2652616033,0.3057003937,0.2726596828,0.2632972752,0.2950981865,0.2167823131,0.2026650641,0.2320341082,0.2164736205,0.280510372
705,0.2154012624,0.273491434,0.2759654987,0.2602030024,0.300799079,0.2073128613,0.2727354961,0.2075678451,0.2320874126,0.2611710788
706,0.2332637962,0.2969862802,0.1964970502,0.2820117381,0.3207841649,0.1989963121,0.2333941887,0.1809308496,0.2212944194,0.2193676111
707,0.2680419599,0.3014569474,0.2616313031,0.2728584306,0.29281829,0.1824511656,0.2031718805,0.257084713,0.2425971057,0.2641553575
708,0.2174584056,0.289757595,0.198575691,0.2154308248,0.2750862754,0.1532574057,0.1887855677,0.2559939742,0.2203619088,0.2998890864
709,0.21594426,0.2408651955,0.2762004308,0.2505788963,0.3060292556,0.2018788374,0.2253658178,0.249410304,0.2904154634,0.2798662346
710,0.2604622794,0.3022164568,0.2901254238,0.2881111311,0.2915705428,0.200742332,0.1987902688,0.2719382212,0.2516570446,0.2973309192
711,0.288484139,0.3428671328,0.2542367989,0.2892681923,0.2902806127,0.2231332145,0.2397087523,0.1613865782,0.256003688,0.2410318539
712,0.2998324964,0.2731093902,0.2825404284,0.2272779247,0.3045396554,0.2066280979,0.2365399685,0.2798015727,0.2646359292,0.2318437324
713,0.2515577862,0.3312445181,0.2528746465,0.2939753512,0.3022164568,0.2127876593,0.2959367312,0.1666436882,0.2583629627,0.2238343893
714,0.2509198668,0.2820117381,0.2536556682,0.2635022258,0.3044543913,0.1999266483,0.27712256,0.2489556914,0.2599100834,0.2619550478
715,0.2639831988,0.309742681,0.2777874316,0.2971792503,0.2738537633,0.1697777008,0.2397359033,0.2340863971,0.2777036907,0.2204048099
716,0.2226308147,0.3376369562,0.2820117381,0.2178231887,0.2397383304,0.170423926,0.2505124758,0.2750944137,0.3108281425,0.2322736702
717,0.1862568019,0.300799079,0.2883245848,0.2386430522,0.289784746,0.1449167356,0.2743103604,0.164546288,0.2887910125,0.2322669603
718,0.1664289647,0.2488208406,0.2892681923,0.2646359292,0.3329297972,0.1844277832,0.2374693189,0.2591818205,0.2578992934,0.2353839358
719,0.2380217283,0.274571538,0.3104075526,0.2709702542,0.2682093848,0.2219321149,0.242176417,0.2741438029,0.2689136263,0.2615873755
720,0.2065138277,0.3213071826,0.264610441,0.2615157711,0.2998890864,0.2289214811,0.2233936858,0.2438907177,0.2480969306,0.2778845013
721,0.2376334461,0.2718703911,0.2939753512,0.2378252014,0.2443700079,0.252442055,0.2709702542,0.2445687652,0.2777278771,0.309769832
722,0.2364422464,0.2804473653,0.2159028587,0.2826728317,0.3045962453,0.2247298332,0.2233602918,0.2331819992,0.2487750028,0.1689773991
723,0.2345623166,0.2684907289,0.2104327824,0.256680401,0.2694875749,0.1347833809,0.2382287675,0.2396473077,0.2909762059,0.2111053938
724,0.1594282984,0.2767291211,0.2642594457,0.2984155812,0.2945627849,0.2157753238,0.2318499892,0.2596724854,0.2020316204,0.2019646179
725,0.2395570239,0.2901254238,0.289841336,0.263335297,0.2583953178,0.2646581115,0.2425068811,0.1995405082,0.2773102518,0.2536781862
726,0.2728332041,0.3003283631,0.2659868614,0.27712256,0.280133489,0.1908508095,0.2697362846,0.2939753512,0.2736407541,0.2688877573
727,0.2598715766,0.2830362951,0.2251616686,0.2666863932,0.2968007194,0.1747591195,0.2449345177,0.2782725462,0.2584274041,0.246426582
728,0.2962267708,0.2939753512,0.3015078783,0.2503580576,0.3271184899,0.1863410165,0.2571097051,0.2862894352,0.2759654987,0.2518130828
729,0.2663253578,0.305035522,0.2474217148,0.2912295722,0.2834755718,0.2508162079,0.2298551577,0.2600125112,0.2452080163,0.2321484328
730,0.2204599041,0.2752862775,0.2002870573,0.2488466072,0.2468159516,0.2393357285,0.2237113114,0.2119259134,0.2369581399,0.2729319548
731,0.2571097051,0.3015078783,0.2670660428,0.2276108023,0.316077006,0.2311564723,0.263209098,0.2643290306,0.309769832,0.2719639877
732,0.187011962,0.3048954695,0.2492227665,0.2522273925,0.2904224667,0.1499171722,0.2339207201,0.1433157285,0.157681862,0.2935547614
733,0.2523209641,0.2683666498,0.2609804782,0.2592178183,0.3486784401,0.2166119141,0.2176984433,0.2394394405,0.2716693767,0.2883245848
734,0.2178421285,0.278799852,0.2324279786,0.265433179,0.2417732325,0.2064504028,0.2470211784,0.256060156,0.1913848357,0.2240833579
735,0.2043029601,0.2211861313,0.295696571,0.2178526828,0.2843141165,0.180029613,0.2409217855,0.1802611006,0.1986252867,0.2156690042
736,0.1951228656,0.1954707542,0.2798015727,0.2971792503,0.2641257521,0.1799882743,0.2844810453,0.2553158438,0.2859719473,0.2406447687
737,0.2109782807,0.3154958752,0.2883245848,0.2708579707,0.3376369562,0.223992231,0.1927665445,0.2530114458,0.2009704094,0.2830362951
738,0.2443077201,0.2557260024,0.2429109344,0.257028123,0.305035522,0.2337085556,0.2661052624,0.2717203076,0.298728348,0.2829797052
739,0.2608132747,0.3067380549,0.2653788005,0.2649101613,0.3318256488,0.1698765405,0.2495484641,0.2191415878,0.1917477393,0.2038718228
740,0.2588517729,0.2393745864,0.2611223322,0.1980347165,0.2388288339,0.1729221981,0.2302944344,0.2617559293,0.2620522738,0.2822315917
741,0.1602410775,0.3428671328,0.2196148039,0.1724752457,0.2562153449,0.172090033,0.2791926729,0.1196541188,0.2815390456,0.2701774666
742,0.2671987095,0.2612338646,0.1761122631,0.2782267084,0.3060292556,0.187691526,0.2556478738,0.3045396554,0.2829797052,0.2395923575
743,0.2721366652,0.3228820468,0.21214489,0.2992055278,0.3102656986,0.2293740181,0.2869931292,0.2735130855,0.2388836424,0.2548235886
744,0.2034487673,0.298701197,0.229318173,0.2430878737,0.2484973516,0.1896501507,0.2434340265,0.2399250963,0.2467042719,0.2862894352
745,0.2525802411,0.2112864471,0.2218731187,0.2248530676,0.3022164568,0.2412833094,0.2369019091,0.1486231281,0.2851852868,0.2451994826
746,0.246621184,0.2576328505,0.1814304642,0.2691466044,0.2616181989,0.2547069568,0.2466307477,0.2798015727,0.2397611298,0.297760381
747,0.1866731522,0.2809075897,0.2340499856,0.2730681361,0.3171811543,0.232240944,0.2196129184,0.2384423182,0.212381725,0.2942954463
748,0.287743454,0.2969862802,0.2603378531,0.2282286741,0.2779656727,0.2144534372,0.212977148,0.2447345842,0.2615616089,0.2935547614
749,0.2458826603,0.2885087927,0.2807417707,0.2687629013,0.264506108,0.2142835021,0.1980669118,0.1992513735,0.2277385889,0.2694058814
750,0.1898643809,0.3370558254,0.3156377292,0.258684652,0.2702955268,0.2549679924,0.220098007,0.2742218848,0.243144384,0.22999037
751,0.28347037,0.3048954695,0.2708491373,0.2579805868,0.2830362951,0.2177805064,0.1991023066,0.2124105359,0.1937094875,0.289784746
752,0.2360750701,0.3271184899,0.2599559213,0.268042456,0.3155539883,0.2385497413,0.2299223605,0.2126581535,0.2340044611,0.3020380781
753,0.2415850843,0.2928898897,0.2918398446,0.1584884737,0.2518796111,0.2307900635,0.2614455215,0.2582416224,0.2233700658,0.27712256
754,0.231025704,0.3329297972,0.2081500472,0.2391802758,0.2718233195,0.233684143,0.2188199931,0.2669861059,0.2628122794,0.2189276677
755,0.24952964,0.2454337121,0.3073191856,0.2553158438,0.3265954722,0.1608863722,0.1961896838,0.2059762688,0.2794520614,0.237892556
756,0.2188907569,0.3176518702,0.2799551102,0.2540930881,0.2411122767,0.2130713445,0.2466515108,0.2759654987,0.297760381,0.1805356407
757,0.2342943787,0.2638080111,0.2796069576,0.2061371733,0.2759654987,0.11003335,0.2295442613,0.2385168531,0.2268421818,0.2121314612
758,0.2703891235,0.3271184899,0.3214490366,0.1540084881,0.2693559287,0.2141059627,0.2201115198,0.2840380157,0.2476173189,0.2469337908
759,0.2105242631,0.2311887946,0.2495129574,0.2662630952,0.2735130855,0.1790731407,0.2381152011,0.1905514162,0.2570474653,0.2469924813
760,0.2454249212,0.2962267708,0.2594807314,0.206293409,0.2832786161,0.2410615665,0.2507840773,0.2501603574,0.2318694505,0.2137756027
761,0.2578754316,0.2591818205,0.2667351956,0.2301913484,0.2737165597,0.2289358714,0.2232509408,0.2848952472,0.1724415842,0.2672568288
762,0.2564751961,0.2325216599,0.2752479513,0.2487152385,0.2369669107,0.2089012402,0.2601020299,0.1831844463,0.2934981714,0.2402132069
763,0.2674426105,0.3022164568,0.2692965915,0.2489026714,0.3486784401,0.1609629583,0.1910234498,0.2714423546,0.2850317493,0.3057003937
764,0.2610169398,0.29609192,0.2412676863,0.2237165642,0.3014569474,0.232360557,0.2146104443,0.235422335,0.2694179571,0.2736329246
765,0.2050976278,0.2526745969,0.2314077478,0.2727354961,0.3265954722,0.1784633832,0.1784935017,0.2200419492,0.2325337464,0.2873340997
766,0.2462101578,0.3050168352,0.2134724312,0.2121474629,0.2845545694,0.2205728633,0.2268264326,0.2582551075,0.2515771077,0.2320429592
767,0.1859347806,0.3014639506,0.2073998417,0.2488685995,0.2793809828,0.2099299323,0.2420537028,0.1238395413,0.2829338673,0.3104075526
768,0.209026477,0.2311655146,0.2824566875,0.2581051204,0.3260143415,0.1718078995,0.2361331189,0.2712583398,0.2930944761,0.2545895633
769,0.2366539261,0.2955689024,0.2967190259,0.2293328225,0.2156877115,0.2048628503,0.2046977718,0.252645255,0.2607566848,0.26307645
770,0.2132381645,0.2308024611,0.2939753512,0.2843141165,0.2637315391,0.2096193357,0.2419810591,0.2687600887,0.268069607,0.2603792192
771,0.2317345033,0.3318256488,0.2830362951,0.2378051232,0.2678216173,0.2210115819,0.2629946192,0.2759516453,0.2895442931,0.2402130831
772,0.2074570402,0.3271184899,0.2835782252,0.1829624223,0.3045962453,0.2328850245,0.1927251,0.2540510172,0.2376370336,0.2312417379
773,0.201675573,0.2942954463,0.290989412,0.257000972,0.2544505491,0.2391266737,0.2445892102,0.2830054717,0.268069607,0.271016066
774,0.2266261155,0.3102656986,0.2365813345,0.2198367905,0.2997866586,0.1823988295,0.2577644426,0.1305441037,0.2777495285,0.2452225207
775,0.235845605,0.2861545845,0.2489313927,0.2273086493,0.3318256488,0.1789013078,0.218993735,0.2512732539,0.2934981714,0.2669861059
776,0.2306920461,0.2997866586,0.3104075526,0.2651589469,0.2906017792,0.2685237067,0.2744605963,0.242411152,0.2399487139,0.249451558
