Episodes;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward
582;0.2482567442;0.2524234049;0.2511186451;0.2606831606;0.2752292645;0.3019032274;0.2670451719;0.2892868791;0.2403118338;0.2559665593
583;0.2052643635;0.3019032274;0.212655198;0.3118405629;0.2467042719;0.2810975848;0.2387471404;0.2441136817;0.2442026946;0.2239370114
584;0.2222951023;0.2671852244;0.2777099936;0.2759654987;0.2327831077;0.2099051882;0.2756774131;0.298784938;0.1978055671;0.2487222417
585;0.2356627879;0.3260143415;0.2536881588;0.2950981865;0.2572292021;0.2399558209;0.2967190259;0.2582998775;0.1677297952;0.2456338747
586;0.2666893578;0.3376369562;0.2761068341;0.2742784748;0.1439363683;0.2539524183;0.268649289;0.305035522;0.2313986586;0.1652833097
587;0.2568086122;0.2967190259;0.3080277642;0.2487750028;0.2616753254;0.2381971834;0.2007965398;0.2454574527;0.2201631539;0.1155049585
588;0.2639776758;0.2053450174;0.2970856536;0.2832786161;0.2151372551;0.1900771117;0.2675053195;0.2422319439;0.1698712349;0.2667459477
589;0.2377217623;0.3069782151;0.316077006;0.3176518702;0.2657349585;0.2643411392;0.2937143156;0.2443560533;0.2540987761;0.2817768061
590;0.1975806384;0.3022164568;0.3376369562;0.2730028347;0.253057421;0.2446128284;0.2670660428;0.2483815639;0.2757045641;0.2811818219
591;0.2192593864;0.2872419147;0.2414929574;0.2435277301;0.1425670824;0.2795227206;0.2154671798;0.2887638615;0.2060338432;0.214085658
592;0.2670660428;0.3020380781;0.3207841649;0.316077006;0.1910703624;0.26417427;0.2563501956;0.2568305475;0.2050282584;0.2643226063
593;0.2222518677;0.2532409648;0.2347498307;0.2915705428;0.2397359033;0.245215115;0.1560754651;0.2536447704;0.2230536182;0.266081076
594;0.2332223844;0.2615361432;0.2326768487;0.2417935498;0.2267035535;0.2355663324;0.2188101571;0.2508759392;0.2437124924;0.2959367312
595;0.2429109344;0.3067380549;0.3118405629;0.2932728548;0.2198218491;0.2628117833;0.2384823158;0.2021322574;0.1905744757;0.2351366518
596;0.2171837763;0.2097622711;0.2904663944;0.3271184899;0.2393217773;0.2273717679;0.2703891235;0.258511299;0.1808276209;0.2000573337
597;0.2222592833;0.3138390715;0.2577649053;0.2554709565;0.2085379935;0.2347972487;0.2568638743;0.300799079;0.2450102259;0.2091159829
598;0.2334604664;0.2850039803;0.2398864906;0.3045125044;0.2529586848;0.2569798839;0.2376306318;0.2612525514;0.277480684;0.2033389814
599;0.2185381475;0.2888476024;0.298701197;0.309742681;0.2125515144;0.2708766575;0.2901254238;0.297760381;0.2086066725;0.2163933811
600;0.2517979464;0.3370558254;0.2668165739;0.2705802828;0.2373361815;0.2742218848;0.2254185789;0.2760074607;0.2379142074;0.2105642962
601;0.1760395297;0.2504643759;0.305035522;0.1900666764;0.2343579719;0.2639041656;0.2646359292;0.2499389943;0.2340879236;0.2830054717
602;0.2416549059;0.305035522;0.2133708125;0.2434553071;0.2176065623;0.2516003709;0.2848952472;0.2998053454;0.1887716214;0.2419051794
603;0.2455416897;0.2397567024;0.300799079;0.2500220163;0.2688877573;0.2363512051;0.3108281425;0.1543853062;0.1738578658;0.2388209479
604;0.2052922563;0.2855734537;0.2642902083;0.2684671674;0.1888502913;0.2474217148;0.2564469923;0.3019032274;0.1452273629;0.2561250537
605;0.2160593843;0.2669314552;0.2702233044;0.2938539856;0.2523394329;0.2853340279;0.2229352081;0.3149728576;0.215263989;0.2365825298
606;0.2753009297;0.1794009421;0.2934981714;0.2962777017;0.20754426;0.2829401702;0.2489695716;0.2245408958;0.2392355473;0.2656189607
607;0.2708190631;0.2516430367;0.2811818219;0.3428671328;0.2168568323;0.2161278905;0.3108281425;0.2714989445;0.2641877805;0.2387987596
608;0.2234278756;0.3265954722;0.2662630952;0.1881607983;0.2096655023;0.2904663944;0.2390500596;0.2757114851;0.2714423546;0.2856775419
609;0.2250457227;0.3149728576;0.2723624882;0.3074466334;0.2455416897;0.2008027359;0.2120226488;0.2938539856;0.2397303824;0.2587369989
610;0.2739375042;0.268178958;0.2687600887;0.309742681;0.2498703178;0.2608132747;0.2708190631;0.2772048594;0.2453392932;0.2154612866
611;0.1380792577;0.2975092979;0.2740926931;0.2614049714;0.2362408954;0.277592891;0.2026727337;0.2585863712;0.2484220012;0.265433179
612;0.2185787444;0.3207841649;0.3213071826;0.2734668628;0.2465461184;0.2310051119;0.2471723695;0.2433897717;0.2352415549;0.2204337301
613;0.2781075267;0.2582416224;0.280133489;0.2955689024;0.2383715161;0.2817768061;0.2233470281;0.2164320256;0.2564698024;0.1826062666
614;0.2545691071;0.2470558951;0.2120796991;0.3228820468;0.2222265199;0.2668165739;0.2826728317;0.280813993;0.212662096;0.2594560777
615;0.2415952863;0.2498065075;0.2787432621;0.2862894352;0.2343809519;0.3060292556;0.2029071717;0.2296838922;0.2604008706;0.3029905576
616;0.183798937;0.1615874021;0.2424402929;0.2949877716;0.2414266565;0.2183566278;0.2635540985;0.2980904286;0.230955629;0.2212207874
617;0.1936524643;0.309742681;0.3428671328;0.2793809828;0.1983949949;0.2911749729;0.2288956501;0.2940211891;0.2248229763;0.2433095869
618;0.2451330846;0.2757308066;0.3207841649;0.278814142;0.2558199958;0.276855631;0.2671852244;0.2688059266;0.2494431276;0.2064470652
619;0.2055146866;0.2173774743;0.2735696754;0.2670451719;0.166260891;0.2718986863;0.2489710273;0.2431950223;0.1729940606;0.272415401
620;0.253989547;0.298701197;0.2235437034;0.2540866167;0.2454752692;0.2461877181;0.2881111311;0.2604622794;0.2391001866;0.2785468035
621;0.2217108003;0.2486564804;0.2777099936;0.3108468293;0.2284647275;0.2320363792;0.2939753512;0.2079605779;0.1842318044;0.1973415554
622;0.2467081007;0.3376369562;0.213942158;0.3376369562;0.2608780504;0.2111342147;0.2454619465;0.2245781344;0.2336875972;0.263370962
623;0.1634243876;0.3329297972;0.2738688996;0.2299065704;0.2367006358;0.2471473774;0.2820117381;0.2320363792;0.1956563915;0.3011669078
624;0.1871986031;0.2384464771;0.2632972752;0.300799079;0.1873691416;0.2432079772;0.2583747717;0.2557273874;0.2361992907;0.288816779
625;0.1702654044;0.2602475962;0.2866253004;0.3190692481;0.2294459551;0.2666685097;0.2306624894;0.2546887379;0.2684105775;0.2701774666
626;0.2378611875;0.2538415855;0.2756774131;0.3118405629;0.246610241;0.2507637976;0.2757402064;0.2484820815;0.2556541768;0.2397359033
627;0.2467042719;0.2093134498;0.3376369562;0.3486784401;0.2687073276;0.3080277642;0.2811818219;0.2715345259;0.2636136531;0.2566140715
628;0.2185149733;0.2426141843;0.2950981865;0.2892155056;0.2202681186;0.2710115082;0.2564909866;0.272479817;0.2111722402;0.1572410195
629;0.2646630802;0.2938539856;0.2484145938;0.3143917268;0.2367857604;0.3207841649;0.255864018;0.2867816903;0.252519408;0.1997972771
630;0.2377163158;0.2809075897;0.2980904286;0.2770696471;0.2506526125;0.2437908185;0.2200521951;0.2825132774;0.1885677605;0.2474150784
631;0.2371305092;0.294219633;0.271222549;0.2624780655;0.2612547355;0.2796069576;0.2156558128;0.2908617434;0.2421048127;0.1588565089
632;0.2503728058;0.2870489447;0.3376369562;0.3015078783;0.2241235935;0.307133404;0.232251218;0.1531214712;0.2085215347;0.2322622714
633;0.2063608841;0.2861545845;0.253996346;0.3171811543;0.1748351194;0.2904224667;0.2346671346;0.298784938;0.2205759167;0.2449048335
634;0.2329092109;0.3260143415;0.2271685968;0.305035522;0.1930357364;0.2585617175;0.240275916;0.2992242147;0.2417602041;0.2368465785
635;0.1899513015;0.2517702994;0.2909965942;0.2424402929;0.2647196701;0.3061396704;0.2643661592;0.2639455694;0.2606170148;0.2820117381
636;0.2009276053;0.3376369562;0.3060292556;0.3118405629;0.263483539;0.2692831064;0.2544288237;0.2387026348;0.272557255;0.2569241442
637;0.2340860039;0.3138390715;0.2576603879;0.3080277642;0.2498365665;0.2237223489;0.2485387382;0.1926385188;0.2438531834;0.2426429056
638;0.209171714;0.230003523;0.264953515;0.316077006;0.2566382812;0.2705407924;0.2661633755;0.1858494226;0.2572292021;0.259098854
639;0.2381843142;0.3265954722;0.2949877716;0.3271184899;0.2288956223;0.2678687829;0.2330107275;0.2917561036;0.2394599542;0.1873902196
640;0.2322900403;0.3073191856;0.3170707395;0.291855477;0.2119999977;0.2754809294;0.2470495177;0.2745319698;0.2075797573;0.2364600628
641;0.2470907875;0.2818755568;0.2119569686;0.2578776419;0.1906376535;0.1744902683;0.2850317493;0.2638251884;0.2204738376;0.2467009457
642;0.2005133207;0.2362918038;0.3207841649;0.2687073276;0.1912171039;0.2644669688;0.2312963068;0.235851728;0.2388209479;0.280970383
643;0.2288390602;0.3155539883;0.3138390715;0.2670638588;0.1946300925;0.2673065647;0.2355478862;0.2292210373;0.2825404284;0.2759516453
644;0.2029916228;0.2755475919;0.2552306681;0.254307458;0.2419235888;0.2424312704;0.2616753254;0.2980904286;0.1628370438;0.2199724474
645;0.1667053408;0.2685654736;0.2532570053;0.2642064674;0.2426725938;0.1943211652;0.2685763857;0.2588874151;0.2612903326;0.2777752951
646;0.2420449439;0.267506174;0.2899045851;0.2485387382;0.2146820487;0.229171723;0.2150036364;0.2394818896;0.2286944193;0.2356594617
647;0.2478053203;0.3170707395;0.2830362951;0.3102656986;0.2483080398;0.274636058;0.2388771425;0.2739902653;0.2389448317;0.278960168
648;0.2439723463;0.3329297972;0.2519314838;0.2798015727;0.2129559106;0.2887231823;0.2483042869;0.2319467443;0.2325714508;0.2376380213
649;0.2401413283;0.2579882813;0.2993660687;0.3118405629;0.1876490481;0.2311335592;0.2701339137;0.2490632122;0.2543096421;0.2457273396
650;0.2539524183;0.3190692481;0.2631804009;0.1933231798;0.2243828706;0.212638903;0.2722520733;0.2594502959;0.2419784489;0.2352906609
651;0.2218910022;0.2704813084;0.289757595;0.2912743462;0.2196757116;0.2997866586;0.2512732539;0.2762926158;0.2039814879;0.2881640439
652;0.2325216599;0.3129447113;0.2512450195;0.2050411755;0.2274276926;0.2613431925;0.2160133961;0.2687787756;0.1801584045;0.2790839399
653;0.2384423182;0.2777752951;0.2730423696;0.3428671328;0.2372122027;0.2426600744;0.2119779612;0.309742681;0.1786292661;0.2217188874
654;0.2335890924;0.2207702203;0.2844810453;0.3428671328;0.2166710014;0.2444955902;0.2782267084;0.2335712089;0.2714989445;0.2048271296
655;0.2269925626;0.2830054717;0.289841336;0.2829525541;0.2212788362;0.2955689024;0.2791926729;0.2679471658;0.256060156;0.2826728317
656;0.2390371799;0.2602030024;0.3118405629;0.2553790044;0.2373169385;0.2614562165;0.2073546176;0.2334218888;0.1990817387;0.234565078
657;0.2254886005;0.2480185478;0.2773045792;0.3108468293;0.2584274041;0.2538686774;0.2470368108;0.307133404;0.1864231241;0.2777752951
658;0.2438056441;0.2975092979;0.305035522;0.288484139;0.2130562671;0.186536046;0.2289574358;0.1857363965;0.2642336184;0.2533285511
659;0.2497257668;0.2602476147;0.2956526433;0.3228820468;0.2295792086;0.2578210326;0.2912295722;0.1956573591;0.177118547;0.2829338673
660;0.2459266825;0.2876868641;0.2798233845;0.2736408897;0.2244490317;0.2626710927;0.2199399116;0.2410318539;0.2294628606;0.2992055278
661;0.1843652807;0.1900343892;0.3207841649;0.3155539883;0.2233047889;0.2374922414;0.3013338366;0.2449250754;0.1550597882;0.2778580578
662;0.2628394304;0.2664258248;0.3271184899;0.3207841649;0.1711530211;0.2762416848;0.2709226326;0.2721388465;0.2320616461;0.225522078
663;0.2508640513;0.2697725091;0.3039313736;0.254265496;0.2545474025;0.1965612521;0.2117273247;0.2564884893;0.1959412568;0.2695175577
664;0.21518677;0.2576327227;0.2383537409;0.3213071826;0.2026174885;0.1935018642;0.2133342201;0.2465426151;0.2447088177;0.2865890759
665;0.2613552303;0.2167788337;0.3066103863;0.289757595;0.22931624;0.2275301947;0.3025303332;0.2842298795;0.200971936;0.2583643975
666;0.253932957;0.2588874151;0.300799079;0.2629487814;0.2667459477;0.2742218848;0.2363358361;0.2307187202;0.2101784168;0.272557255
667;0.1978852179;0.3376369562;0.3129447113;0.3207841649;0.1965036496;0.2608132747;0.2152866283;0.2522520462;0.22128797;0.2665511808
668;0.2505369343;0.2628274157;0.3176518702;0.1755619054;0.2437221638;0.2740089522;0.2848952472;0.2458072934;0.2505014382;0.1989432656
669;0.21767543;0.3190692481;0.3370558254;0.2620522738;0.1827984133;0.2349064549;0.2083521784;0.2111248434;0.2019565874;0.29281829
670;0.2237557647;0.2508553471;0.3376369562;0.2762926158;0.2195944179;0.2151731236;0.1939751701;0.2593888936;0.2451294076;0.2781740217
671;0.2254942343;0.2190508081;0.2739902653;0.3271184899;0.2137112669;0.1677562073;0.224903765;0.2917561036;0.1944673367;0.2251102329
672;0.1978340717;0.2708766575;0.2361842763;0.2995256229;0.1996013661;0.2887910125;0.1781565389;0.2804781279;0.2122660468;0.2403115131
673;0.2342917106;0.2611903117;0.2469924813;0.2637752404;0.2010163894;0.2381013477;0.3069782151;0.2998053454;0.2641279117;0.3050168352
674;0.2397060076;0.2915196118;0.2703891235;0.2992242147;0.2228588764;0.2962267708;0.2261102862;0.2104717118;0.1682376009;0.1721290229
675;0.2729778449;0.2294916499;0.2637754088;0.2711438461;0.2454495027;0.2050513038;0.2596590003;0.2873340997;0.2498365665;0.274927322
676;0.2084329774;0.3108468293;0.3170707395;0.3318256488;0.1730648593;0.2575239897;0.288484139;0.274292544;0.2694179571;0.2831803305
677;0.242459131;0.2761068341;0.2993660687;0.2992242147;0.2254301971;0.200742332;0.2759654987;0.1792939348;0.2476116691;0.2417089263
678;0.2193939417;0.3218883133;0.2694980463;0.3207841649;0.2381454668;0.2102895904;0.2775359519;0.2071355561;0.2195480749;0.26307645
679;0.2636575807;0.3318256488;0.1924134652;0.2211427675;0.2513837445;0.2504805901;0.2519064757;0.2804473653;0.2662471164;0.2757402064
680;0.2393518515;0.2804473653;0.2369581399;0.3286933542;0.2176820904;0.3265954722;0.2058571373;0.2793495436;0.2623148896;0.2870302578
681;0.1897156142;0.2307908477;0.246434079;0.2611710788;0.2253820756;0.2470636365;0.2182442829;0.2484256272;0.2446063899;0.2459866391
682;0.2165208148;0.2345828259;0.300799079;0.3066103863;0.2174607273;0.1999209085;0.2642594457;0.2577186048;0.2134620005;0.2513173999
683;0.2529586848;0.2787324485;0.3060292556;0.2737149281;0.2545774767;0.226857236;0.2466243598;0.2638889794;0.2456888868;0.2304920138
684;0.1931325052;0.3118405629;0.2708190631;0.268042456;0.2520724985;0.2411790734;0.2283770301;0.2473143062;0.2609118017;0.3029905576
685;0.2315201677;0.2478812426;0.2637671906;0.3013220966;0.2108292077;0.2114263846;0.2480573701;0.2203427815;0.2393825162;0.2085498795
686;0.1912733739;0.2817768061;0.2675299732;0.2330453975;0.1961435458;0.2660281632;0.28156279;0.2578023457;0.2183700768;0.2454852217
687;0.2536781862;0.2296860762;0.2990841622;0.2892681923;0.2267191859;0.283874688;0.2245597811;0.2530667079;0.2383913873;0.2210704873
688;0.2288831287;0.2976667843;0.1694064419;0.300799079;0.2449831592;0.2876868641;0.2082588611;0.2513152159;0.2296794048;0.2649101613
689;0.1866565479;0.300799079;0.3155539883;0.2778061185;0.2428914731;0.2316664356;0.1649049705;0.2597888004;0.2773102518;0.2011238396
690;0.2364281772;0.2904663944;0.2799551102;0.275568184;0.2106432193;0.2639455694;0.2268127826;0.2841404435;0.227047393;0.2011552787
691;0.200128618;0.2738532672;0.2694688881;0.3318256488;0.2278879963;0.2731883956;0.191607177;0.3066103863;0.2507773872;0.2919490737
692;0.2450835697;0.297760381;0.298728348;0.2919490737;0.2373731941;0.2832786161;0.2340399814;0.2484145938;0.2131136638;0.1915105806
693;0.2394542816;0.3060292556;0.3202030342;0.3118405629;0.2348469846;0.2317666378;0.2755475919;0.2747177515;0.2169133749;0.2737887048
694;0.1627147773;0.3170707395;0.2150047987;0.289757595;0.2420010162;0.2625553425;0.2373377849;0.2041334325;0.1742517466;0.2612105894
695;0.2516122741;0.2259550816;0.2341306503;0.2081405987;0.2278846609;0.2117380268;0.2784840944;0.2631952445;0.2661905265;0.2503255299
696;0.2283770301;0.3207841649;0.309742681;0.305035522;0.2192344154;0.252618007;0.2691466044;0.2719382212;0.2616753254;0.2887451746
697;0.2359324645;0.3428671328;0.2635931393;0.3118405629;0.1967239498;0.2477366412;0.2240501697;0.1189233399;0.2148813846;0.2774426551
698;0.2522751263;0.291855477;0.3045962453;0.3118405629;0.2639776758;0.2811956753;0.2384823158;0.2625281915;0.2336486469;0.2709226326
699;0.2503065484;0.3149728576;0.240670773;0.2935547614;0.2227300783;0.2777036907;0.280326459;0.2714932718;0.2491553503;0.2383710242
700;0.1928149983;0.2915705428;0.2284165505;0.2436197337;0.2228667744;0.2485387382;0.2557551205;0.2850504361;0.2064198982;0.1762219515
701;0.1315025431;0.3048954695;0.3260143415;0.300799079;0.2171515479;0.2285263339;0.2909077185;0.2578921112;0.2425751437;0.2546525134
702;0.2258158809;0.2169384677;0.2726030929;0.3156377292;0.2513942511;0.2859447963;0.2698932568;0.2270829744;0.1261687446;0.2658974706
703;0.2403898959;0.3318256488;0.2145563739;0.2339811859;0.252920663;0.2316552826;0.2718923834;0.2423880317;0.2824838385;0.2770696471
704;0.1713538191;0.2854182649;0.2937143156;0.3228820468;0.2517979464;0.2509594017;0.2560855237;0.2456038005;0.149564669;0.2415783911
705;0.2472311928;0.3019032274;0.309742681;0.3218883133;0.2133701952;0.2421764779;0.214639077;0.280813993;0.2411550314;0.2712583398
706;0.2366064183;0.3102656986;0.3118405629;0.2535123672;0.2098680327;0.2599915635;0.2168017141;0.3154958752;0.2109687793;0.2600861633
707;0.2781075267;0.2495129574;0.3207841649;0.2708766575;0.187661142;0.2681260451;0.2423296519;0.2781053427;0.2683596466;0.2746990647
708;0.1797312338;0.316077006;0.2446845142;0.2576328505;0.1981748862;0.2845274184;0.2521537606;0.2218670564;0.2656189607;0.1718885559
709;0.2389583139;0.3108468293;0.2970856536;0.3138390715;0.211099782;0.1840413938;0.2533792747;0.2876597131;0.2271963657;0.2809075897
710;0.1963136765;0.2866253004;0.2403921896;0.3176518702;0.2203432485;0.2992242147;0.2047996012;0.2620763881;0.236958377;0.2861377663
711;0.2230843428;0.2282844516;0.3213071826;0.2510192402;0.2276100575;0.2939940381;0.2858825566;0.2020818797;0.2329735988;0.2466765856
712;0.2453278515;0.2792508687;0.2242287124;0.3318256488;0.2153676642;0.2360394729;0.2701541914;0.3318256488;0.2156249409;0.2080732558
713;0.2097827945;0.2194829403;0.3376369562;0.2639776758;0.2459266825;0.2460956052;0.2625005195;0.26325106;0.2545895633;0.1976649181
714;0.2344322025;0.2945170557;0.3073191856;0.2259250871;0.2428914731;0.2243709674;0.2319064415;0.2595715681;0.1694290946;0.2627911912
715;0.1945102594;0.2504749912;0.2949877716;0.3202030342;0.2118186805;0.2429633106;0.2059533463;0.2970856536;0.2203215938;0.2942954463
716;0.2425801123;0.2873740973;0.3060292556;0.2860441696;0.20554832;0.2479089378;0.2585617175;0.2666402145;0.2518545364;0.2719639877
717;0.2556478738;0.2232502266;0.281760655;0.3260143415;0.2187264503;0.3066103863;0.2756756864;0.3265954722;0.1377621697;0.2338991682
718;0.2254323128;0.2888476024;0.2915705428;0.2497511987;0.2129270896;0.2508273354;0.2715037633;0.2803974127;0.1989133125;0.1478647147
719;0.240202284;0.2467260837;0.264953515;0.3265954722;0.2274113057;0.2704217484;0.2759887739;0.3271184899;0.2204009806;0.2533979615
720;0.2268586205;0.2614937788;0.2830362951;0.2298358326;0.2588517729;0.193727337;0.2421439368;0.2955107893;0.2064784613;0.2245468914
721;0.1913117837;0.2846744085;0.3022164568;0.1791447094;0.2356594617;0.1665317458;0.2567490576;0.2159157854;0.2241011007;0.2848829851
722;0.2491032098;0.289757595;0.2684990531;0.3228820468;0.208896363;0.2447530306;0.1594727165;0.2426965833;0.2369223491;0.2764885164
723;0.2346167157;0.307133404;0.3286933542;0.2747177515;0.2434401805;0.2225298606;0.2676555554;0.2349206787;0.2259884974;0.2186222558
724;0.2394003997;0.2547579598;0.2370608048;0.2970856536;0.199046051;0.2584454094;0.2605544443;0.3265954722;0.1589883894;0.2508553471
725;0.1821872756;0.3027975876;0.3265954722;0.231941409;0.2138650529;0.2445847384;0.2593596723;0.2629210124;0.2581888614;0.2019820552
726;0.2377013168;0.2519069126;0.2880426782;0.2208579685;0.1799316494;0.2742345471;0.2829338673;0.2631275795;0.2494838021;0.2448484873
727;0.2320411134;0.2406690842;0.3260143415;0.3118405629;0.2165387261;0.2300657149;0.2909762059;0.2657232186;0.2141566632;0.1195507338
728;0.2529586848;0.1915671925;0.2934981714;0.2741438029;0.2454036648;0.2925642763;0.2035505229;0.2683394988;0.2442485324;0.2870302578
729;0.2694179571;0.1798540027;0.2911749729;0.2876868641;0.2321484328;0.2232378832;0.2310034451;0.2682093848;0.1605444295;0.2150807753
730;0.2218940931;0.2438982437;0.3045962453;0.2227334953;0.2487841491;0.2807777685;0.2001879221;0.2792204419;0.2471473774;0.2429274709
731;0.2433315243;0.2810520765;0.2584337071;0.3011669078;0.154763289;0.3271184899;0.2701774666;0.2470787728;0.2189059272;0.2045618055
732;0.2288835136;0.3098264219;0.2527337669;0.3213071826;0.2131967484;0.2799040004;0.2795238846;0.3271184899;0.2628960203;0.268178958
733;0.283598739;0.2864678139;0.2922791213;0.2527337562;0.2645898489;0.305035522;0.2504984736;0.3091615502;0.2659090003;0.2922371593
734;0.2039659499;0.1958572349;0.3011669078;0.3228820468;0.1482309089;0.2848952472;0.2701403379;0.2870489447;0.2625553425;0.2326906046
735;0.2006267643;0.2867188971;0.1985011213;0.3329297972;0.1883580668;0.3073191856;0.2777278771;0.2741947338;0.2430777246;0.21264696
736;0.2113131516;0.2714029552;0.2321458005;0.311369847;0.1981292592;0.1702445264;0.2302637628;0.3013220966;0.2124648961;0.3428671328
737;0.1998394547;0.2780633807;0.2902806127;0.3118405629;0.2487152385;0.2174333563;0.2209179359;0.3218883133;0.2294830838;0.2526160968
738;0.2098235578;0.2151260548;0.311369847;0.2981200663;0.22350638;0.2975092979;0.2313192018;0.3066103863;0.2463547606;0.2482242988
739;0.2080929313;0.278799852;0.2939940381;0.3318256488;0.2674426105;0.2946589097;0.3050168352;0.3102656986;0.2502488487;0.2544288237
740;0.2149951417;0.2876597131;0.2992242147;0.2519432238;0.2781075267;0.2177899685;0.2560855237;0.2585901163;0.182355727;0.201116164
741;0.2470907875;0.2378060924;0.313079562;0.3486784401;0.2333698409;0.2632688765;0.2563482416;0.2908617434;0.1714973049;0.2581888614
742;0.1641346564;0.2291717622;0.3073191856;0.3149728576;0.2288994069;0.2375510124;0.202411738;0.2587473626;0.245268297;0.1994981943
743;0.2705309775;0.3045962453;0.3218883133;0.3228820468;0.2364595457;0.2360010644;0.2214729671;0.2503221808;0.241576523;0.2995256229
744;0.2491428316;0.3129447113;0.3376369562;0.2822313709;0.2383594829;0.2343286301;0.2424761614;0.2556923272;0.2481346867;0.2291733226
745;0.2216697775;0.2618442481;0.2887451746;0.3104075526;0.2019031219;0.2410318539;0.2666622068;0.3318256488;0.2410071322;0.2433453777
746;0.2694688881;0.2324734207;0.2662618867;0.2243759627;0.2349829065;0.2092508337;0.1972318238;0.1962848556;0.2069981897;0.1748440399
747;0.1784789765;0.2812376373;0.3271184899;0.273027586;0.2294032187;0.2718923834;0.263483539;0.2784185722;0.1903205688;0.2545474025
748;0.1734631918;0.2319572358;0.3118405629;0.2887638615;0.2476550844;0.300799079;0.2620266522;0.2690054165;0.1751617529;0.1856796941
749;0.1948296124;0.275568184;0.2998890864;0.29347652;0.2547823346;0.2573775129;0.2268376722;0.2615377065;0.2883517358;0.2387409991
750;0.2417421016;0.278799852;0.287743454;0.2845545694;0.2652779901;0.2798202595;0.2552441785;0.3155539883;0.1932371274;0.2729778449
751;0.2307139395;0.3176518702;0.2735696754;0.2639249773;0.2411395355;0.2572197735;0.2245749308;0.2635362151;0.2438874347;0.2399716113
752;0.2352965971;0.2602030024;0.2807386294;0.3207841649;0.2269611727;0.2717981687;0.2337955688;0.2755838164;0.2193356858;0.2581663685
753;0.2580864336;0.3486784401;0.2501333147;0.2722940354;0.1886887975;0.2828125016;0.2032462183;0.2608289071;0.2147129881;0.2326402839
754;0.2312625908;0.268178958;0.3190692481;0.2876868641;0.2177366763;0.2612556765;0.213608738;0.2955689024;0.2234502757;0.2725757
755;0.2198613695;0.2294941399;0.2581322714;0.283456885;0.1770111553;0.2642450144;0.2470809569;0.3003283631;0.2667459477;0.2624253788
756;0.2139380564;0.2684990531;0.2856775419;0.2940211891;0.2080079879;0.2177755839;0.2383116264;0.2689257657;0.2070611964;0.2844810453
757;0.2726727871;0.2787161111;0.2922791213;0.3066103863;0.2133665181;0.28347037;0.2426279401;0.3015078783;0.2604574606;0.2682931257
758;0.231853865;0.2104659646;0.248414678;0.1672391026;0.1978270221;0.2509407149;0.2753705145;0.3118405629;0.2150809388;0.2147137332
759;0.2415387572;0.2883245848;0.2595387969;0.2599287703;0.1802039765;0.2807417707;0.2497441187;0.1733953138;0.2535176453;0.1984542915
760;0.2323861933;0.2590924297;0.2608479914;0.274571538;0.1879815037;0.305035522;0.2034672117;0.2490353194;0.2694179571;0.2460682211
761;0.1649617605;0.2825132774;0.2887910125;0.3370558254;0.2295923129;0.2465167264;0.2321535383;0.3170707395;0.1893878534;0.1857718954
762;0.2353909387;0.309742681;0.2992055278;0.279540537;0.2394542816;0.3318256488;0.2848952472;0.2587581762;0.2363715873;0.2191434807
763;0.2068383067;0.1721341103;0.2509973048;0.2866253004;0.2598076533;0.2644959594;0.2259168931;0.2615157711;0.2419971129;0.237262803
764;0.2613483814;0.206093394;0.2822313709;0.2711461801;0.2687073276;0.2998053454;0.2959367312;0.2823985744;0.2598008543;0.2840380157
765;0.2171288311;0.2416963621;0.3286933542;0.3039585246;0.2120699821;0.2699001777;0.2415563936;0.2697996601;0.2666893578;0.2559804128
766;0.2411543681;0.309742681;0.2334149385;0.2343322054;0.2401753318;0.2929170407;0.2840380157;0.2328001698;0.192240135;0.263483539
767;0.2624252284;0.2598076533;0.2729745394;0.3019032274;0.2588517729;0.298728348;0.2521810194;0.2158709905;0.2158414564;0.2712583398
768;0.2039563366;0.3015078783;0.3271184899;0.2589793165;0.1987464316;0.2136090268;0.29347652;0.2496181156;0.2190837186;0.2639267449
769;0.2412943032;0.1736918738;0.2955960534;0.3376369562;0.2100763627;0.2460583654;0.2895882874;0.2173832893;0.2433315243;0.2870069827
770;0.1855658043;0.1975109857;0.2283599606;0.2864678139;0.2777874316;0.2819181414;0.2364787497;0.2290781263;0.2108205816;0.2188320812
771;0.2376581552;0.2702782762;0.2887451746;0.2265316405;0.2511041724;0.2566140715;0.1778196486;0.2707353221;0.2210764806;0.1964421906
772;0.2533792747;0.2605252861;0.269726136;0.2798202595;0.2443968395;0.2950981865;0.2018546954;0.255836814;0.1781029193;0.2268693725
773;0.2019012686;0.2534069748;0.3118405629;0.3271184899;0.2332888606;0.2792508687;0.2582998775;0.1838156233;0.2494310411;0.2466243598
774;0.2368465785;0.3486784401;0.2391547725;0.2620008857;0.1886743826;0.2262010432;0.2408467418;0.309742681;0.2361331189;0.2781740217
775;0.2503137463;0.2747282229;0.3213071826;0.2901254238;0.2346899852;0.2131177069;0.2701541914;0.2252591666;0.1752991792;0.297760381
776;0.2566753587;0.3019032274;0.3087082682;0.2083556537;0.222883112;0.268678902;0.2244256998;0.3108468293;0.2658650726;0.2777036907
777;0.2494310411;0.300799079;0.2684671674;0.2515579218;0.2074564601;0.2434331776;0.2407177622;0.3102656986;0.2006728896;0.2132546409
