Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
52,0.22876792454961012,0.1500946352969992,0.9,0.13508517176729928,1.0,0.28242953648100017,0.1853020188851842,0.38742048900000015,0.43046721000000016,0.1853020188851842,0.47829690000000014,0.38742048900000015
53,0.22876792454961012,0.1853020188851842,0.9,0.0984770902183612,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.38742048900000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
54,0.1853020188851842,0.1500946352969992,0.9,0.10941898913151243,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.38742048900000015
55,0.13508517176729928,0.2058911320946491,0.9,0.13508517176729928,1.0,0.28242953648100017,0.0523347633027361,0.34867844010000015,0.34867844010000015,0.1853020188851842,0.5314410000000002,0.34867844010000015
56,0.16677181699666577,0.2058911320946491,0.9,0.0984770902183612,1.0,0.25418658283290013,0.25418658283290013,0.38742048900000015,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.34867844010000015
57,0.22876792454961012,0.13508517176729928,0.9,0.0984770902183612,1.0,0.25418658283290013,0.25418658283290013,0.38742048900000015,0.43046721000000016,0.1853020188851842,0.38742048900000015,0.34867844010000015
58,0.22876792454961012,0.22876792454961012,0.9,0.0523347633027361,1.0,0.34867844010000015,0.1500946352969992,0.1853020188851842,0.38742048900000015,0.1853020188851842,0.43046721000000016,0.25418658283290013
59,0.22876792454961012,0.16677181699666577,0.9,0.08862938119652508,1.0,0.22876792454961012,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.43046721000000016,0.38742048900000015
60,0.22876792454961012,0.1500946352969992,0.9,0.13508517176729928,1.0,0.31381059609000017,0.25418658283290013,0.34867844010000015,0.28242953648100017,0.22876792454961012,0.5314410000000002,0.38742048900000015
61,0.1853020188851842,0.00515377520732012,0.9,0.03433683820292516,1.0,0.28242953648100017,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.2058911320946491,0.43046721000000016,0.28242953648100017
62,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.34867844010000015,0.08862938119652508,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.47829690000000014,0.38742048900000015
63,0.22876792454961012,0.1853020188851842,0.9,0.0984770902183612,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.10941898913151243,0.1500946352969992,0.5314410000000002,0.25418658283290013
64,0.1853020188851842,0.13508517176729928,1.7161537330511758E-6,0.10941898913151243,0.9,0.28242953648100017,0.25418658283290013,0.31381059609000017,0.38742048900000015,0.12157665459056936,0.38742048900000015,0.38742048900000015
65,0.22876792454961012,0.16677181699666577,0.9,0.10941898913151243,1.0,0.28242953648100017,0.25418658283290013,0.43046721000000016,0.34867844010000015,0.13508517176729928,0.5314410000000002,0.34867844010000015
66,0.12157665459056936,0.22876792454961012,0.9,0.07178979876918531,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.38742048900000015
67,0.22876792454961012,0.1853020188851842,0.9,0.13508517176729928,1.0,0.31381059609000017,0.1853020188851842,0.38742048900000015,0.34867844010000015,0.1500946352969992,0.5314410000000002,0.2058911320946491
68,0.22876792454961012,0.2058911320946491,0.47829690000000014,0.13508517176729928,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.31381059609000017,0.31381059609000017
69,0.16677181699666577,0.22876792454961012,0.9,0.12157665459056936,1.0,0.28242953648100017,0.16677181699666577,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.31381059609000017
